timestamp,user_id,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
2025-05-26T18:20:54.291637+09:00,raspberry_pi_01,-0.5772486321848433,-1.7996874230691668,0.32351407002384214,0.4286336595103344,0.5383450241750323,0.4934364450519461
2025-05-26T18:20:54.309111+09:00,raspberry_pi_01,-0.5869102789504017,-1.798051293495202,0.3419709440919453,0.42621650274947087,0.5418107991882464,0.49021596753362634
2025-05-26T18:20:54.324522+09:00,raspberry_pi_01,-0.5795219608355631,-1.802141617430113,0.31560398113751226,0.4293050919439076,0.5450099761235209,0.49757705900407156
2025-05-26T18:20:54.339756+09:00,raspberry_pi_01,-0.5886152754384415,-1.7910977428058539,0.32087737372839886,0.43172224870477116,0.544343480928672,0.4957367861364603
2025-05-26T18:20:54.354943+09:00,raspberry_pi_01,-0.5732703070460841,-1.8033687146105866,0.3287874626147288,0.4271565081564733,0.53967801456473,0.4945866155942032
2025-05-26T18:20:54.370116+09:00,raspberry_pi_01,-0.5619036637924859,-1.7947790343472736,0.3327425070578937,0.4263507892361855,0.5428771915000045,0.49688695667871735
2025-05-26T18:20:54.385338+09:00,raspberry_pi_01,-0.5840686181370021,-1.7939609695602914,0.30505719595573905,0.42943937843062224,0.5456764713183697,0.50056750241394
2025-05-26T18:20:54.401447+09:00,raspberry_pi_01,-0.5829319538116424,-1.7960061315277467,0.34021314656164975,0.43105081627119796,0.5098190298355008,0.4929763768350433
2025-05-26T18:20:54.416715+09:00,raspberry_pi_01,-0.6016869151800792,-1.7988693582821842,0.3112094873117734,0.4264850757229001,0.541410902071337,0.49803712722097443
2025-05-26T18:20:54.432059+09:00,raspberry_pi_01,-0.5727019748834044,-1.796415163921238,0.3309847095275982,0.4319908216782004,0.5434103876558836,0.4952767179195574
2025-05-26T18:20:54.447421+09:00,raspberry_pi_01,-0.5755436356968036,-1.7955970991342558,0.32483241817156383,0.42970795140405155,0.5395447155257602,0.49757705900407156
2025-05-26T18:20:54.462707+09:00,raspberry_pi_01,-0.5641769924432058,-1.7927338723798183,0.32483241817156383,0.4309165297844833,0.5415442011103068,0.49205624040123763
2025-05-26T18:20:54.477980+09:00,raspberry_pi_01,-0.5749753035341238,-1.797642261101711,0.3388947984139281,0.4299765243774808,0.542610593422065,0.4915961721843348
2025-05-26T18:20:54.493216+09:00,raspberry_pi_01,-0.5795219608355631,-1.7910977428058539,0.30989113916405175,0.43051367032433935,0.5431437895779441,0.495046683811106
2025-05-26T18:20:54.508449+09:00,raspberry_pi_01,-0.5732703070460841,-1.796824196314729,0.32571131693671157,0.43051367032433935,0.5407444068764882,0.49113610396743196
2025-05-26T18:20:54.523743+09:00,raspberry_pi_01,-0.5852052824623621,-1.7972332287082202,0.3274691144670071,0.42970795140405155,0.5764685493203874,0.4952767179195574
2025-05-26T18:20:54.538968+09:00,raspberry_pi_01,-0.5840686181370021,-1.7988693582821842,0.33450030458818925,0.43011081086419545,0.5422106963051556,0.4957367861364603
2025-05-26T18:20:54.554189+09:00,raspberry_pi_01,-0.5692919819073248,-1.7947790343472736,0.3182406774329556,0.43051367032433935,0.5455431722794,0.49136613807588336
2025-05-26T18:20:54.569416+09:00,raspberry_pi_01,-0.5732703070460841,-1.7992783906756755,0.3182406774329556,0.43145367573134186,0.5767351473983269,0.48906579699136926
2025-05-26T18:20:54.584615+09:00,raspberry_pi_01,-0.5783852965102032,-1.7988693582821842,0.3314241589101721,0.42984223789076614,0.5430104905389743,0.49665692257026595
