timestamp,user_id,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
2025-05-27T10:49:13.101618+09:00,raspberry_pi_01,-0.7147850155533799,-1.8389545328443107,-0.29303341372731667,0.411176416237431,0.5318133712655133,0.44696955514476033
2025-05-27T10:49:13.201772+09:00,raspberry_pi_01,-0.7278566552950179,-1.9015364890484463,-0.30665634458710705,0.4066106756891332,0.5383450241750323,0.5601463365028564
2025-05-27T10:49:13.301934+09:00,raspberry_pi_01,-0.6954617220222634,-1.8614513144863203,-0.34225174457559165,0.4160107297591581,0.5210161491089618,0.5408234713929375
2025-05-27T10:49:13.402095+09:00,raspberry_pi_01,-0.7949198504912465,-1.855315828583954,-0.29347286310989046,0.4620709947022801,0.5344793520449088,0.5626767116958219
2025-05-27T10:49:13.502250+09:00,raspberry_pi_01,-0.7414966271993355,-1.8647235736342487,-0.3462067890187565,0.4608624163218483,0.5594062723322564,0.5198903675238588
2025-05-27T10:49:13.602402+09:00,raspberry_pi_01,-0.7210366693428589,-1.8581790553383914,-0.3114902877954197,0.43145367573134186,0.5496754424874629,0.527711527211207
2025-05-27T10:49:13.702554+09:00,raspberry_pi_01,-0.7477482809888145,-1.8712680919301063,-0.32071872482947134,0.407819254069565,0.5128849077318055,0.49665692257026595
2025-05-27T10:49:13.802705+09:00,raspberry_pi_01,-0.7403599628739757,-1.8622693792733025,-0.3013829519962204,0.4350794108726372,0.5432770886169138,0.4823948078462782
2025-05-27T10:49:13.902850+09:00,raspberry_pi_01,-0.7005767114863826,-1.885175193308803,-0.3031407495265159,0.4315879622180565,0.5507418347992211,0.4876855923406608
2025-05-27T10:49:14.002996+09:00,raspberry_pi_01,-0.732971644759137,-1.8389545328443107,-0.3387361495150006,0.43951086493422037,0.5476759569029164,0.5079285938843853
2025-05-27T10:49:14.103143+09:00,raspberry_pi_01,-0.7346766412471766,-1.8753584158650174,-0.3022618507613682,0.45226808117211126,0.5418107991882464,0.5097688667519965
2025-05-27T10:49:14.203290+09:00,raspberry_pi_01,-0.7534316026156134,-1.896628100326553,-0.30841414211740265,0.427290794643188,0.5411443039933974,0.5470343923211257
2025-05-27T10:49:14.303450+09:00,raspberry_pi_01,-0.7142166833907002,-1.8577700229449001,-0.3277499149506535,0.4318565351914858,0.5510084328771607,0.5813094744803865
2025-05-27T10:49:14.403603+09:00,raspberry_pi_01,-0.6875050717447446,-1.9072629425573218,-0.2881994705190039,0.3978820540526815,0.5068864509781658,0.39337160787558073
2025-05-27T10:49:14.503750+09:00,raspberry_pi_01,-0.7596832564050924,-1.8549067961904626,-0.3048985470568116,0.42500792436903906,0.5436769857338232,0.4550207489405599
2025-05-27T10:49:14.603896+09:00,raspberry_pi_01,-0.7363816377352164,-1.8741313186845439,-0.29435176187503825,0.45052235684482095,0.532613165499332,0.5244910496928871
2025-05-27T10:49:14.704044+09:00,raspberry_pi_01,-0.7199000050174991,-1.8724951891105794,-0.30533799643938536,0.430647956811054,0.5522081242278887,0.5247210838013385
2025-05-27T10:49:14.804192+09:00,raspberry_pi_01,-0.7193316728548194,-1.8868113228827674,-0.29698845817048153,0.4409880162880814,0.5287474933692086,0.495046683811106
2025-05-27T10:49:14.904339+09:00,raspberry_pi_01,-0.7108066904146206,-1.8716771243235972,-0.3154453322385847,0.41507072435215564,0.5530079184617073,0.47802415978570134
2025-05-27T10:49:15.004484+09:00,raspberry_pi_01,-0.7108066904146206,-1.8639055088472665,-0.3251132186552101,0.41815931354659236,0.5327464645383018,0.4881456605575636
2025-05-27T10:49:15.104630+09:00,raspberry_pi_01,-0.6801167536299058,-1.8790397074064367,-0.3273104655680796,0.44031658385450817,0.5320799693434529,0.5113791055111565
2025-05-27T10:49:15.204778+09:00,raspberry_pi_01,-0.7585465920797325,-1.8904926144241867,-0.2745765396592135,0.42554507031589767,0.5535411146175864,0.5164398558970876
2025-05-27T10:49:15.304935+09:00,raspberry_pi_01,-0.6983033828356626,-1.8741313186845439,-0.29259396434474266,0.4123849946178628,0.583133501268876,0.5378330279830691
2025-05-27T10:49:15.405094+09:00,raspberry_pi_01,-0.7159216798787398,-1.8373184032703462,-0.31764257915145405,0.4118478486710042,0.5658046262028055,0.5049381504745168
2025-05-27T10:49:15.505238+09:00,raspberry_pi_01,-0.7301299839457374,-1.8577700229449001,-0.33126551001124455,0.42232219463474624,0.5486090501757047,0.4271866218179387
2025-05-27T10:49:15.605377+09:00,raspberry_pi_01,-0.7704815674960104,-1.8872203552762588,-0.30665634458710705,0.4118478486710042,0.530213782797876,0.4554808171574627
2025-05-27T10:49:15.705516+09:00,raspberry_pi_01,-0.7432016236873751,-1.8675868003886862,-0.31808202853402806,0.43454226492577863,0.5380784260970927,0.4805545349786669
2025-05-27T10:49:15.805674+09:00,raspberry_pi_01,-0.7295616517830574,-1.8880384200632405,-0.3048985470568116,0.43830228655378856,0.5351458472397577,0.4708931024237075
2025-05-27T10:49:15.905833+09:00,raspberry_pi_01,-0.7119433547399805,-1.9166706876076165,-0.31896092729917574,0.4118478486710042,0.5156841875501708,0.43109720166161275
2025-05-27T10:49:16.005998+09:00,raspberry_pi_01,-0.7539999347782933,-1.8643145412407578,-0.3048985470568116,0.38230482159378315,0.5503419376823118,0.4603115334349424
2025-05-27T10:49:16.106153+09:00,raspberry_pi_01,-0.7477482809888145,-1.8499984074685698,-0.31940037668174964,0.4513280757651088,0.5175503740957477,0.5168999241139904
2025-05-27T10:49:16.206319+09:00,raspberry_pi_01,-0.7619565850558119,-1.870859059536615,-0.2886389199015778,0.4118478486710042,0.5360789405125461,0.5267913907774012
2025-05-27T10:49:16.306486+09:00,raspberry_pi_01,-0.7369499698978961,-1.8663597032082135,-0.29391231249246447,0.4186964594934509,0.5311468760706645,0.4462794528194061
2025-05-27T10:49:16.406653+09:00,raspberry_pi_01,-0.7528632704529337,-1.8557248609774448,-0.2895178186667256,0.4186964594934509,0.5466095645911582,0.47848422800260415
2025-05-27T10:49:16.506811+09:00,raspberry_pi_01,-0.760819920730452,-1.850816472255552,-0.3347811050718355,0.4391080054740764,0.5450099761235209,0.493896513268849
2025-05-27T10:49:16.606971+09:00,raspberry_pi_01,-0.7397916307112957,-1.8872203552762588,-0.32071872482947134,0.4698596109317293,0.5348792491618182,0.4736535117251245
2025-05-27T10:49:16.707124+09:00,raspberry_pi_01,-0.7767332212854894,-1.920761011542527,-0.3097324902651242,0.40956497839685535,0.5376785289801833,0.4665224543631306
2025-05-27T10:49:16.807271+09:00,raspberry_pi_01,-0.7454749523380946,-1.8565429257644275,-0.29259396434474266,0.450119497384677,0.5386116222529718,0.4964268884618145
2025-05-27T10:49:16.907441+09:00,raspberry_pi_01,-0.7358133055725362,-1.8945829383590977,-0.31632423100373247,0.422053621661317,0.5456764713183697,0.5136794465956707
2025-05-27T10:49:17.007599+09:00,raspberry_pi_01,-0.7301299839457374,-1.8381364680573284,-0.3259921174203579,0.4196364649004534,0.5534078155786166,0.5010275706308428
2025-05-27T10:49:17.107760+09:00,raspberry_pi_01,-0.7403599628739757,-1.8724951891105794,-0.3470856877839043,0.287632848459961,0.4903573701459139,0.4557108512659141
2025-05-27T10:49:17.207908+09:00,raspberry_pi_01,-0.6954617220222634,-1.889265517243714,-0.33258385815896624,0.444882324402806,0.5148843933163522,0.4527204078560457
2025-05-27T10:49:17.308064+09:00,raspberry_pi_01,-0.7721865639840502,-1.8688138975691597,-0.3233554211249146,0.45831097307427016,0.5332796606941809,0.4876855923406608
2025-05-27T10:49:17.408231+09:00,raspberry_pi_01,-0.7227416658308987,-1.8389545328443107,-0.3158847816211586,0.43400511897892,0.5395447155257602,0.4131545412024024
2025-05-27T10:49:17.508388+09:00,raspberry_pi_01,-0.77332322830941,-1.8614513144863203,-0.29742790755305554,0.418293600033307,0.5112853192641683,0.42304600786581326
2025-05-27T10:49:17.608549+09:00,raspberry_pi_01,-0.7193316728548194,-1.8888564848502227,-0.3136875347082892,0.4178907405731631,0.5395447155257602,0.5359927551154579
2025-05-27T10:49:17.708712+09:00,raspberry_pi_01,-0.6880734039074246,-1.8704500271431241,-0.32159762359461913,0.41171356218428956,0.5394114164867904,0.5024077752815513
2025-05-27T10:49:17.808876+09:00,raspberry_pi_01,-0.7221733336682186,-1.8831300313413477,-0.3202792754468973,0.43857085952721786,0.5344793520449088,0.5484145969718343
2025-05-27T10:49:17.909040+09:00,raspberry_pi_01,-0.7312666482710972,-1.8864022904892765,-0.3101719396476981,0.4114449892108603,0.5595395713712261,0.5497948016225427
2025-05-27T10:49:18.009211+09:00,raspberry_pi_01,-0.7193316728548194,-1.9088990721312857,-0.3229159717423407,0.4499852108979624,0.5527413203837678,0.5739483830099412
2025-05-27T10:49:18.109374+09:00,raspberry_pi_01,-0.7250149944816182,-1.8761764806519992,-0.3365389026021311,0.4094306919101407,0.5398113136036997,0.5668173256479474
2025-05-27T10:49:18.209544+09:00,raspberry_pi_01,-0.7665032423572513,-1.855315828583954,-0.30621689520453316,0.48154253527590307,0.5339461558890297,0.5474944605380285
2025-05-27T10:49:18.309731+09:00,raspberry_pi_01,-0.7750282247974498,-1.8377274356638371,-0.2987462557007771,0.4338708324922054,0.5476759569029164,0.49067603575052915
2025-05-27T10:49:18.409896+09:00,raspberry_pi_01,-0.777869885610849,-1.8058229089715327,-0.3097324902651242,0.43789942709364466,0.5320799693434529,0.35311563889658315
2025-05-27T10:49:18.510073+09:00,raspberry_pi_01,-0.6875050717447446,-1.7951880667407645,-0.30797469273482864,0.47818537310803705,0.5530079184617073,0.348054888510652
2025-05-27T10:49:18.610264+09:00,raspberry_pi_01,-0.697166718510303,-1.8131854920543722,-0.3128086359431414,0.4639510055162851,0.5540743107734655,0.2889361226386385
2025-05-27T10:49:18.710386+09:00,raspberry_pi_01,-0.6875050717447446,-1.905626812983357,-0.34313064334073934,0.4689196055247268,0.5696702983329289,0.3809497660192044
2025-05-27T10:49:18.810554+09:00,raspberry_pi_01,-0.673865099840427,-1.898264229900518,-0.30841414211740265,0.47751394067446384,0.5278144000964201,0.49412654737730033
2025-05-27T10:49:18.910716+09:00,raspberry_pi_01,-0.6852317430940249,-1.939576501643117,-0.29742790755305554,0.4497166379245331,0.5320799693434529,0.6275463302791209
2025-05-27T10:49:19.010878+09:00,raspberry_pi_01,-0.6784117571418662,-1.900718424261464,-0.33258385815896624,0.40728210812270643,0.529680586641997,0.715879427924464
2025-05-27T10:49:19.111038+09:00,raspberry_pi_01,-0.6801167536299058,-1.8401816300247837,-0.2890783692841517,0.39371917296452763,0.5163506827450196,0.6818343798736547
2025-05-27T10:49:19.211201+09:00,raspberry_pi_01,-0.6892100682327844,-1.796824196314729,-0.30665634458710705,0.44958235143781844,0.524348625083206,0.6151244884227445
2025-05-27T10:49:19.311365+09:00,raspberry_pi_01,-0.7454749523380946,-1.836500338483364,-0.29698845817048153,0.4442108919692328,0.5423439953441255,0.42925692879400146
2025-05-27T10:49:19.411534+09:00,raspberry_pi_01,-0.7716182318213702,-1.878221642619455,-0.30665634458710705,0.43830228655378856,0.5564736934749214,0.43086716755316135
2025-05-27T10:49:19.511695+09:00,raspberry_pi_01,-0.743769955850055,-1.8974461651135353,-0.33961504828014827,0.4189650324668802,0.5520748251889188,0.5302419024041725
2025-05-27T10:49:19.611880+09:00,raspberry_pi_01,-0.7028500401371021,-1.879448739799928,-0.34049394704529606,0.4408537298013668,0.5448766770845511,0.574408451226844
2025-05-27T10:49:19.712050+09:00,raspberry_pi_01,-0.6948933898595833,-1.84631711592715,-0.30709579396968095,0.42393363247532195,0.5482091530587955,0.4676726249053877
2025-05-27T10:49:19.812214+09:00,raspberry_pi_01,-0.6983033828356626,-1.8929468087851338,-0.32071872482947134,0.4816768217626177,0.5500753396043723,0.4584712605673311
2025-05-27T10:49:19.912370+09:00,raspberry_pi_01,-0.720468337180179,-1.8778126102259636,-0.30797469273482864,0.4258136432893269,0.5651381310079566,0.4409886683250236
2025-05-27T10:49:20.012528+09:00,raspberry_pi_01,-0.6931883933715437,-1.8712680919301063,-0.30445909767423757,0.4769767947276053,0.5231489337324781,0.47112313653215887
2025-05-27T10:49:20.112752+09:00,raspberry_pi_01,-0.7130800190653404,-1.8859932580957852,-0.3154453322385847,0.44380803250908885,0.5148843933163522,0.4474296233616632
2025-05-27T10:49:20.212906+09:00,raspberry_pi_01,-0.7687765710079708,-1.9808887733857166,-0.30665634458710705,0.38230482159378315,0.5164839817839895,0.5596862682859536
2025-05-27T10:49:20.313068+09:00,raspberry_pi_01,-0.7045550366251416,-2.035699114113522,-0.31676368038630637,0.38499055132807597,0.4367711564800651,0.7943210589063965
2025-05-27T10:49:20.413244+09:00,raspberry_pi_01,-0.7164900120414197,-1.937940372069153,-0.2912756161970211,0.2470783294721393,0.5171504769788383,0.8780534743827113
2025-05-27T10:49:20.513407+09:00,raspberry_pi_01,-0.7704815674960104,-1.5849454164863475,-0.31852147791660185,0.28615569710609995,0.5622055521506216,0.5672773938648502
2025-05-27T10:49:20.613578+09:00,raspberry_pi_01,-0.6556784706346701,-1.5456783067112032,-0.2776526853372307,0.600251789531646,0.49902180767894916,-0.05726521058074052
2025-05-27T10:49:20.713732+09:00,raspberry_pi_01,-0.7051233687878216,-1.8148216216283366,-0.29435176187503825,0.6222747733528473,0.5132848048487149,-0.14605837644298658
2025-05-27T10:49:20.813883+09:00,raspberry_pi_01,-0.7147850155533799,-2.1322307589774177,-0.24864902608735434,0.6857922815688726,0.4704958133394177,0.17759961414815384
2025-05-27T10:49:20.914030+09:00,raspberry_pi_01,-0.7579782599170526,-2.1702707715720884,-0.28600222360613453,0.3691447458957483,0.5624721502285611,0.9203797503377718
2025-05-27T10:49:21.014175+09:00,raspberry_pi_01,-0.6562468027973498,-1.983752000140154,-0.276334337189509,0.1952437456002878,0.5647382338910473,1.1389121533666156
2025-05-27T10:49:21.114334+09:00,raspberry_pi_01,-0.7301299839457374,-1.7874164512644342,-0.3382967001324266,0.23257538890695803,0.4987552096010096,1.0945155704354925
2025-05-27T10:49:21.214501+09:00,raspberry_pi_01,-0.7682082388452909,-1.4965944194922736,-0.2671059001554575,0.2897814322473953,0.4982220134451305,0.5923511116860545
2025-05-27T10:49:21.314672+09:00,raspberry_pi_01,-0.737518302060576,-1.6021247770129734,-0.27281874212891793,0.5371371407757646,0.4872914922496091,-0.08348909894420187
2025-05-27T10:49:21.414837+09:00,raspberry_pi_01,-0.6903467325581443,-1.8487713102880963,-0.2758948878069352,0.6765265139855623,0.48955757591209526,-0.3691914616408588
2025-05-27T10:49:21.514999+09:00,raspberry_pi_01,-0.743769955850055,-2.086010098512925,-0.3281893643332274,0.5975660597973532,0.5100856279134404,-0.06830684778640839
2025-05-27T10:49:21.615162+09:00,raspberry_pi_01,-0.7051233687878216,-2.2561675742052163,-0.2873205717538561,0.40620781622898927,0.5247485222001154,0.726921065130132
2025-05-27T10:49:21.715317+09:00,raspberry_pi_01,-0.6556784706346701,-1.967799736794002,-0.265348102625162,0.27474134573535547,0.5379451270581229,1.1200493564735996
